customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID-05988,Male,0,No,No,5,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,118.0,2269.03,Yes
ID-05989,Male,1,No,No,52,No,No,No,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,31.45,4348.08,No
ID-05990,Female,0,No,Yes,3,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,43.94,2780.42,No
ID-05991,Male,0,No,No,8,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card,63.81,4910.17,Yes
ID-05992,Female,0,Yes,Yes,68,Yes,No,DSL,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,75.66,7027.01,No
ID-05993,Male,0,Yes,No,71,No,Yes,No,No internet service,No,No,No internet service,Yes,No,Two year,Yes,Mailed check,33.13,8214.41,No
ID-05994,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,No,Credit card,51.3,7034.67,No
ID-05995,Female,0,No,No,57,No,No phone service,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,40.39,7196.75,No
ID-05996,Male,0,Yes,No,36,Yes,No,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,One year,No,Bank transfer,103.66,3120.81,No
ID-05997,Female,0,No,No,70,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,No internet service,One year,No,Credit card,102.13,6045.86,No
ID-05998,Female,0,No,Yes,5,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Mailed check,42.35,3381.67,Yes
ID-05999,Female,0,Yes,No,50,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,61.96,228.26,No
ID-06000,Male,1,Yes,Yes,49,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,One year,No,Mailed check,83.74,7684.19,No
ID-06001,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Two year,Yes,Credit card,23.09,471.43,No
ID-06002,Male,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Mailed check,107.05,1019.47,Yes
ID-06003,Female,0,No,Yes,9,No,Yes,DSL,No internet service,Yes,No internet service,No,No,No internet service,Two year,Yes,Mailed check,69.61,177.64,No
ID-06004,Male,0,Yes,No,60,Yes,Yes,No,Yes,No,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,41.02,601.14,No
ID-06005,Female,1,No,Yes,12,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,No,One year,Yes,Credit card,58.12,529.69,No
ID-06006,Female,0,No,Yes,33,No,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card,108.87,5888.16,No
ID-06007,Male,0,No,Yes,59,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,20.74,7415.14,No
ID-06008,Male,0,No,Yes,50,No,Yes,No,Yes,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,32.6,6922.79,No
ID-06009,Female,1,Yes,Yes,4,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Two year,No,Mailed check,37.62,5445.98,No
ID-06010,Female,0,No,No,31,No,No phone service,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,24.29,6830.12,No
ID-06011,Male,0,No,Yes,11,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card,40.89,3975.09,Yes
ID-06012,Male,0,No,No,51,No,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,One year,Yes,Credit card,100.37,7873.66,No
ID-06013,Male,0,Yes,Yes,12,Yes,No phone service,No,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,71.22,4004.07,No
ID-06014,Female,0,Yes,Yes,53,No,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card,79.1,262.75,Yes
ID-06015,Female,0,Yes,No,53,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,33.92,6106.28,No
ID-06016,Female,0,Yes,No,40,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Two year,No,Credit card,46.22,7217.86,Yes
ID-06017,Female,0,Yes,Yes,47,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,110.46,1964.58,No
ID-06018,Female,0,No,Yes,50,No,No,No,No,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Mailed check,39.4,2772.87,No
ID-06019,Male,0,Yes,No,46,No,Yes,DSL,No,No,Yes,No internet service,No,No,Two year,Yes,Electronic check,109.38,6041.18,Yes
ID-06020,Male,0,No,No,49,No,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,84.9,4991.27,No
ID-06021,Female,0,Yes,Yes,45,No,No phone service,No,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,68.78,7731.22,No
ID-06022,Female,0,No,Yes,37,No,Yes,No,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,35.73,4158.04,No
ID-06023,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,85.95,5846.1,Yes
ID-06024,Male,0,No,No,21,No,Yes,DSL,Yes,No internet service,Yes,No,Yes,No,One year,Yes,Mailed check,107.33,2372.41,No
ID-06025,Male,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,34.31,8073.23,Yes
ID-06026,Male,0,No,No,12,Yes,No phone service,No,No internet service,No,No,No,Yes,No internet service,One year,No,Credit card,18.87,3223.12,No
ID-06027,Female,0,No,No,56,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,Two year,No,Mailed check,92.63,4694.12,Yes
ID-06028,Male,0,No,Yes,33,Yes,Yes,No,No internet service,No,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer,78.6,5361.03,No
ID-06029,Female,0,No,Yes,18,No,No,No,No,No,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer,68.81,2221.92,No
ID-06030,Male,0,No,No,8,No,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,64.08,2763.33,No
ID-06031,Male,0,No,Yes,32,No,Yes,No,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,68.26,4372.55,No
ID-06032,Male,1,Yes,Yes,26,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,No,Bank transfer,55.9,2365.7,No
ID-06033,Female,0,Yes,No,44,No,Yes,DSL,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,26.52,1146.23,No
ID-06034,Female,0,No,Yes,1,No,No,No,Yes,No internet service,No,No,No internet service,Yes,One year,Yes,Electronic check,96.21,7268.59,No
ID-06035,Male,0,No,No,56,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer,65.27,2832.5,No
ID-06036,Female,0,No,No,56,No,No,DSL,No internet service,No,No,No internet service,Yes,Yes,One year,No,Mailed check,101.16,3623.41,Yes
ID-06037,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card,116.96,4760.29,No
ID-06038,Male,1,No,No,5,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,No,One year,Yes,Electronic check,35.51,7319.13,No
ID-06039,Male,0,No,No,13,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,98.0,1234.34,No
ID-06040,Female,0,No,Yes,26,Yes,No,DSL,No internet service,No,Yes,No,No,No internet service,One year,No,Electronic check,116.49,5443.11,No
ID-06041,Female,0,Yes,No,37,No,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,91.06,3060.88,No
ID-06042,Female,0,No,Yes,18,No,No,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card,42.97,7554.2,Yes
ID-06043,Male,0,No,No,36,Yes,Yes,No,No,No internet service,No,No,No internet service,Yes,One year,No,Bank transfer,108.35,5748.49,No
ID-06044,Male,0,Yes,No,3,No,Yes,No,Yes,No,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,97.97,1276.56,No
ID-06045,Female,0,Yes,No,57,Yes,Yes,No,No,Yes,No,No,Yes,No,Two year,No,Mailed check,63.41,2591.67,No
ID-06046,Male,1,No,No,8,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card,75.79,331.64,No
ID-06047,Male,0,Yes,No,39,Yes,No phone service,DSL,No,No,No,Yes,No,No internet service,Two year,No,Bank transfer,90.8,6696.36,No
ID-06048,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,Yes,No,No,Yes,One year,No,Credit card,30.76,3595.71,Yes
ID-06049,Female,1,Yes,No,3,No,No,Fiber optic,No internet service,No,Yes,Yes,No,No,One year,No,Bank transfer,111.41,440.08,No
ID-06050,Male,0,No,Yes,51,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Two year,No,Electronic check,117.49,134.87,No
ID-06051,Male,0,No,No,17,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card,51.47,8299.54,No
ID-06052,Female,0,Yes,Yes,52,Yes,Yes,No,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,90.12,7405.07,Yes
ID-06053,Male,0,No,No,58,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Two year,No,Bank transfer,60.59,2916.71,No
ID-06054,Male,0,No,No,53,No,Yes,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer,21.04,4495.27,No
ID-06055,Female,0,No,Yes,40,No,No phone service,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,114.6,5009.37,No
ID-06056,Female,0,Yes,Yes,59,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,32.55,4484.04,No
ID-06057,Male,0,Yes,Yes,3,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,One year,No,Credit card,25.78,2687.55,No
ID-06058,Male,1,Yes,No,38,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card,102.39,3403.16,No
ID-06059,Male,0,Yes,Yes,6,No,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,21.65,1588.36,No
ID-06060,Female,0,No,No,22,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,87.38,306.11,No
ID-06061,Male,0,No,No,62,No,No,No,Yes,Yes,No internet service,No,Yes,No internet service,Two year,No,Credit card,111.72,1359.17,Yes
ID-06062,Male,0,No,Yes,64,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card,59.07,131.42,No
ID-06063,Female,0,Yes,No,40,No,No,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,25.12,3771.46,Yes
ID-06064,Female,0,Yes,Yes,43,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,Two year,Yes,Bank transfer,40.19,5745.91,No
ID-06065,Male,0,No,Yes,44,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card,113.56,1586.35,No
ID-06066,Female,0,Yes,Yes,68,Yes,No,No,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,65.02,4645.46,No
ID-06067,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,72.66,2834.61,No
ID-06068,Male,0,No,No,64,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,33.93,1058.18,No
ID-06069,Female,0,Yes,No,53,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No,Month-to-month,No,Credit card,110.51,1124.0,Yes
ID-06070,Female,0,Yes,Yes,55,No,No phone service,No,No internet service,No,Yes,Yes,No,No,Two year,Yes,Mailed check,70.22,5375.18,No
ID-06071,Male,0,No,Yes,71,No,No,No,No,No internet service,No,No,No,No internet service,One year,No,Electronic check,71.4,1038.37,Yes
ID-06072,Female,0,Yes,No,39,No,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No,Two year,Yes,Mailed check,76.14,4813.11,No
ID-06073,Male,0,No,No,57,No,Yes,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,95.37,1670.29,No
ID-06074,Male,1,No,Yes,14,No,No,DSL,No internet service,Yes,No,Yes,No,No internet service,One year,Yes,Bank transfer,38.65,7524.63,No
ID-06075,Female,0,Yes,No,18,No,No,No,No,No internet service,No,No,No,Yes,One year,No,Electronic check,112.95,451.4,Yes
ID-06076,Female,0,No,No,9,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card,35.88,3372.96,No
ID-06077,Female,0,Yes,No,15,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,38.09,6617.91,Yes
ID-06078,Male,1,Yes,No,42,No,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer,19.5,6510.82,No
ID-06079,Female,0,Yes,Yes,30,Yes,No phone service,DSL,No,No internet service,No,No,No,No,Two year,Yes,Electronic check,20.23,1272.98,Yes
ID-06080,Male,0,Yes,No,15,Yes,No phone service,DSL,No,No,No internet service,No,Yes,No internet service,One year,No,Credit card,61.35,1723.18,No
ID-06081,Female,0,Yes,Yes,27,No,No,No,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card,36.64,4753.02,Yes
ID-06082,Female,0,Yes,Yes,61,No,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,39.55,5948.37,Yes
ID-06083,Female,0,Yes,Yes,19,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card,117.54,6537.95,Yes
ID-06084,Male,0,Yes,No,34,Yes,No phone service,DSL,No,No internet service,No,No internet service,No internet service,Yes,One year,No,Mailed check,111.65,5396.26,No
ID-06085,Female,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Credit card,50.66,6805.17,No
ID-06086,Female,0,No,Yes,8,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,One year,No,Credit card,52.74,3830.49,Yes
ID-06087,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No internet service,One year,No,Bank transfer,47.61,4876.79,No
ID-06088,Male,1,Yes,Yes,44,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,106.91,3772.88,No
ID-06089,Female,0,Yes,Yes,14,No,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No internet service,Two year,Yes,Mailed check,28.13,6613.02,No
ID-06090,Female,0,Yes,No,29,No,No,DSL,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,76.95,1533.26,No
ID-06091,Female,0,No,No,47,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Bank transfer,36.97,2205.76,No
ID-06092,Male,1,No,No,39,Yes,No,DSL,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,94.44,7270.71,No
ID-06093,Male,1,Yes,Yes,43,No,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,81.7,6209.57,Yes
ID-06094,Male,0,Yes,Yes,45,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,57.23,6389.64,Yes
ID-06095,Male,0,Yes,No,5,No,No phone service,No,No,No,No,No internet service,No internet service,No,Two year,Yes,Credit card,28.11,877.33,No
ID-06096,Female,0,No,Yes,23,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,No,Mailed check,95.37,4216.38,No
ID-06097,Male,1,Yes,Yes,6,No,No phone service,DSL,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,25.99,4909.13,No
ID-06098,Male,0,No,Yes,5,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Credit card,45.76,6777.47,No
ID-06099,Male,0,No,No,32,No,No,Fiber optic,No,No,No,No,No,No internet service,Two year,Yes,Credit card,43.74,3677.54,No
ID-06100,Female,0,Yes,No,37,No,Yes,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card,76.39,4704.34,No
ID-06101,Female,1,No,No,43,Yes,No,DSL,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,69.88,2083.78,Yes
ID-06102,Male,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,46.36,7229.88,No
ID-06103,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,61.5,7938.53,No
ID-06104,Female,0,No,Yes,36,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer,62.1,4040.93,No
ID-06105,Female,0,Yes,Yes,10,Yes,No phone service,No,No,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,75.89,3807.7,No
ID-06106,Female,0,Yes,Yes,4,No,Yes,No,No,No internet service,No,No,No internet service,Yes,Two year,No,Electronic check,108.52,2863.17,No
ID-06107,Female,1,No,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,32.51,2330.71,No
ID-06108,Female,1,No,Yes,2,No,Yes,No,No,No,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer,74.3,4814.12,Yes
ID-06109,Female,1,No,No,55,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,No,Credit card,20.1,1480.9,No
ID-06110,Female,0,Yes,Yes,62,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,88.42,5125.6,No
ID-06111,Female,0,Yes,No,37,No,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card,82.61,4882.94,No
ID-06112,Male,1,Yes,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,88.0,6033.41,No
ID-06113,Male,0,Yes,No,1,No,No,DSL,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,65.98,1974.67,Yes
ID-06114,Male,0,No,No,1,No,No,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,37.03,6101.81,No
ID-06115,Male,1,No,No,11,No,Yes,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Two year,Yes,Mailed check,63.28,164.92,No
ID-06116,Male,0,No,No,39,Yes,Yes,No,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,20.62,4649.89,No
ID-06117,Male,0,No,No,1,No,No,Fiber optic,No,No internet service,No,No internet service,No,No,One year,No,Bank transfer,56.58,7333.44,No
ID-06118,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,102.53,6325.81,No
ID-06119,Female,0,Yes,Yes,46,Yes,No phone service,No,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card,52.28,7392.03,No
ID-06120,Male,0,Yes,Yes,35,No,No phone service,DSL,Yes,No internet service,No internet service,No,No,No internet service,One year,No,Mailed check,77.72,1303.9,No
ID-06121,Male,0,No,Yes,3,Yes,No phone service,No,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Credit card,44.49,6248.58,No
